dialogueId,utteranceNo,authorRole,utterances,politeness,politeness_intensity,politeness_cause
5244,11,victim,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5244,12,agent,kya aap legal actions ke sath proceed karana chahengi? kya aapko kuch aur chahie?,polite,3,
5244,13,victim,maine us jerk ke khilaph complaint file karne ka nirnay liya hai.,impolite,3,maine us jerk ke khilaph complaint file karne ka nirnay liya hai
5244,14,agent,yah ek badhiya decision tha. kya aap ghatna ki janakari Cyber Cell aur/ya National Commission for Women ko notify karana prefer karengi?,polite,3,kya aap ghatna ki janakari Cyber Cell aur/ya National Commission for Women ko notify karana prefer karengi?
5244,15,victim,main complaint file karane ke lie NCW option use karungi.,polite,3,
5244,16,agent,hum aapke decision ke lie abhari hain. Please hume bataen ki aap online complaint register karana chahati hain ya offline?,polite,3,"hum aapke decision ke lie abhari hain, Please hume bataen ki aap online complaint register karana chahati hain ya offline?"
5244,17,victim,main internet par complaint file karana pasand karungi.,polite,3,
5244,18,agent,main offline method ka use karke NCW men complaint file karana chahungi.,polite,3,
5244,19,victim,"yah ek badhiya decision tha. Sabhi relevant details (sabhi supporting documents ke sath, yadi koi ho) ke sath ek written application mail ya by hand bheja ja sakat hai. aapke lie best option kya hoga?",polite,3,
5244,20,agent,main application ko online post karana pasand karungi.,polite,3,
5244,21,victim,"Ye perfect hai! Please sabhi pertinent information (sabhi supporting documents ke sath, yadi koi ho) ke sath ek written application National Commission for Women, Plot No. 21 FC33, Jasola Institutional Area, New Delhi-110025 ko bhejen.",polite,3,Please
5244,22,agent,Please mujhe bataen ki kis tarah ka supporting documentation mujhe isame include karana chahie.,polite,3,Please mujhe bataen ki kis tarah ka supporting documentation mujhe isame include karana chahie
5244,23,victim,"aap message printouts, apane Facebook page ka link jo messages bhejane ke lie use kiya jata hai, ya koi aur material jo aapke complaint se related ho.",neutral,0,
5244,24,agent,Thank you so much for the in-depth information ke lie bahut bahut dhanyvad.,polite,3,Thank you so much for the in-depth information ke lie bahut bahut dhanyvad.
5244,25,victim,Is there anything else I can do for you?,polite,3,Is there anything else I can do for you
5244,26,agent,"No, thank you. abhi ke lie Enough hai. Goodbye.",polite,3,thank you
5244,27,victim,I'm delighted we were able to main khus hoon ki hum assist karane men saksham rahe. aapki sahayata karana humesa se sukhad raha hai. aapka din badhiya ho.,polite,3,"main khus hoon ki hum assist karane men saksham rahe, aapki sahayata karana humesa se sukhad raha hai, aapka din badhiya ho."
5245,0,agent,"Ye Rakshak hai, good evening. aaj main aapki help kaise kar sakata hoon?",polite,3,"good evening, aaj main aapki help kaise kar sakata hoon?"
5245,1,victim,agar aap meri help nahi karenge to vah meri beti ko maar dega.,polite,3,
5245,2,agent,Please ek gahari sans lern aur relax karen; main yahan help ke lie hoon. Please kya aap mujhe apana problem explain karengi taki hum aapki hum aapki sahayata ke lie ek solution provide kar saken?,polite,3,"Please ek gahari sans lern aur relax karen, main yahan help ke lie hoon, Please kya aap mujhe apana problem explain karengi"
5245,3,victim,main mumbai men ek cab driver ke taur par kam karati hoon aur is income par apane eklaute bachche ko palti hoon. meri beti ka ek badmash ne kidnap kar liya hai jo mujhase sexual favours ki demand kar raha hai aur mana karane par jaan se marane ki dhamaki de raha hai.,impolite,3,meri beti ka ek badmash ne kidnap kar liya hai
5245,4,agent,yah sunne men kaphi depressing hai. Please kya aap mujhe bata sakati hain ki aapko torture karane vala vyakati aapka koi janne vala hai?,polite,3,Please kya aap mujhe bata sakati hain
5245,5,victim,"Yes, vah regular customer hai jo mere office roj ata hai.",neutral,0,
5245,6,agent,kya aapko thik lagega agar main puchoon ki vah aapko kaise torture kar raha hai?,polite,3,
5245,7,victim,"jab meri beti mere sath thi to usane elevator liya. jab ghar ke raste men ek bahut bada toophan aya, to usane hume apane sath rahane ke lie kaha phir mere ghar men ghus gaya aur meri morph photographs ko Facebook par post karane ki dhamki de kar mujhe torture karane laga.",neutral,0,
5245,8,agent,"So, kya aap janati hain ki vah istarah se acting kyon kar raha hai?  ",impolite,3,kya aap
5245,9,victim,Please mujhe irritate mat karo. usaka sexual urge pahale hi reveal ho chuka hai.,impolite,3,
5245,10,agent,Please isse hui kisi bhi pareshani ke lie main aapse maphi magata hoon. Please relax rahen; main aapke dissatisfaction ko samajhata hoon. kya main pooch sakata hoon ki vah aapko kitane samay se torture kar raha hai?,polite,3,"Please isse hui kisi bhi pareshani ke lie main aapse maphi magata hoon, Please relax rahen"
5245,11,victim,vah pichale do dino se yahan rahkar hum dono ko torture kar raha hai.,neutral,0,
5245,12,agent,"Please daren nahin; aap akeli nahi hain. yah harassment ka ek udaharan hai, jo Criminal Law(Amendment) Act, 2013 dvara sanshodhit Indian Penal Code ki dhara 354D ke tahat punishable hai. aise mamlon men legal action liya ja sakata hai.",polite,3,"Please daren nahin, aap akeli nahi hain"
5245,13,victim,main sure nahi hoon ki main isake sath kya karungi. tum pagal ho gae ho. vichalit ho rahe ho.,impolite,3,tum pagal ho gae ho. vichalit ho rahe ho
5245,14,agent,"isse hui kisi bhi asuvidha ke lie hum maphi chahate hain. yadi aapka koi question ya issue hai, to please Rakshak se contact karen. main bhavishya men aapki behtar sahayata karane men saksham honi ki ashsa karata hoon.",polite,3,"isse hui kisi bhi asuvidha ke lie hum maphi chahate hain, yadi aapka koi question ya issue hai, to please Rakshak se contact karen"
5246,0,agent,"Ye Rakshak hai, good evening. aaj main aapki help kaise kar sakata hoon?",polite,3,"good evening, aaj main aapki help kaise kar sakata hoon?"
5246,1,victim,agar aap meri help nahi karenge to vah meri beti ko maar dega.,polite,3,
5246,2,agent,Please ek gahari sans lern aur relax karen; main yahan help ke lie hoon. Please kya aap mujhe apana problem explain karengi taki hum aapki hum aapki sahayata ke lie ek solution provide kar saken?,polite,3,"Please ek gahari sans lern aur relax karen, main yahan help ke lie hoon, Please kya aap mujhe apana problem explain karengi"
5246,3,victim,main mumbai men ek cab driver ke taur par kam karati hoon aur is income par apane eklaute bachche ko palti hoon. meri beti ka ek badmash ne kidnap kar liya hai jo mujhase sexual favours ki demand kar raha hai aur mana karane par jaan se marane ki dhamaki de raha hai.,impolite,3,meri beti ka ek badmash ne kidnap kar liya hai
5246,4,agent,yah sunne men kaphi depressing hai. Please kya aap mujhe bata sakati hain ki aapko torture karane vala vyakati aapka koi janne vala hai?,polite,3,Please kya aap mujhe bata sakati hain
5246,5,victim,"Yes, vah regular customer hai jo mere office roj ata hai.",neutral,0,
5246,6,agent,kya aapko thik lagega agar main puchoon ki vah aapko kaise torture kar raha hai?,polite,3,
5246,7,victim,"jab meri beti mere sath thi to usane elevator liya. jab ghar ke raste men ek bahut bada toophan aya, to usane hume apane sath rahane ke lie kaha phir mere ghar men ghus gaya aur meri morph photographs ko Facebook par post karane ki dhamki de kar mujhe torture karane laga.",neutral,0,
5246,8,agent,"So, kya aap janati hain ki vah istarah se acting kyon kar raha hai?  ",impolite,3,kya aap
5246,9,victim,Please mujhe irritate mat karo. usaka sexual urge pahale hi reveal ho chuka hai.,impolite,3,
5246,10,agent,Please isse hui kisi bhi pareshani ke lie main aapse maphi magata hoon. Please relax rahen; main aapke dissatisfaction ko samajhata hoon. kya main pooch sakata hoon ki vah aapko kitane samay se torture kar raha hai?,polite,3,"Please isse hui kisi bhi pareshani ke lie main aapse maphi magata hoon, Please relax rahen"
5246,11,victim,vah pichale do dino se yahan rahkar hum dono ko torture kar raha hai.,neutral,0,
5246,12,agent,"Please daren nahin; aap akeli nahi hain. yah harassment ka ek udaharan hai, jo Criminal Law(Amendment) Act, 2013 dvara sanshodhit Indian Penal Code ki dhara 354D ke tahat punishable hai. aise mamlon men legal action liya ja sakata hai.",polite,3,"Please daren nahin, aap akeli nahi hain"
5246,13,victim,is badmash ko jail men dalne ke lie mujhe kaun se legal options ki jarurat hogi?,impolite,3,is badmash ko jail men dalne ke lie mujhe kaun se legal options ki jarurat hogi?
5246,14,agent,is tarah ke instances men Cyber Cell aur/ya National Commission for Women ko contact kiya ja sakata hai.,neutral,0,
5246,15,victim,"Okay, main usake against Cyber Cell men complaint file karana chahungi.",neutral,0,
5246,16,agent,Please kya aap confirm kar sakati hain ki aap Cyber Cell men complaint file karengi ya nahi?,polite,3,Please kya aap confirm kar sakati hain ki aap
5246,17,victim,"Yes, stupid, main keval Cyber Cell category men complaint file karungi.",impolite,3,stupid
5246,18,agent,kya aap complaint online or offline file karna chahengi ?,polite,3,kya aap complaint online or offline file karna chahengi?
5246,19,victim,main internet ke through complaint file karana prefer karungi.,polite,3,
5246,20,agent,"yah ek badhiya option hai. continue rakhane ke lie, www.cybercrime.gov.in par jaen, ""Report Other Cyber Crime"" page select karen, phir ""File a complaint,"" aur last men ""Accept the Declaration."" select karen. Please directions aur declarations ko dhyan se padhen.",polite,3,Please directions aur declarations ko dhyan se padhen
5246,21,victim,aapka bahut bahut dhanyvad. kya main detail registration ka poora process jan sakati hoon?,polite,3,aapka bahut bahut dhanyvad
5246,22,agent,"Sure, www.cybercrime.gov.in, par jaen ""Report Other Cyber Crime"" page select karen, phir ""File a complaint,"" aur ant men ""Accept the Declaration."" select karen. Please apani complaint file karane ke lie log in karane se pahale instructions aur declarations  ko dhyan se padhen.",polite,3,Please apani complaint file karane ke lie log in karane se pahale instructions aur declarations ko dhyan se padhen
5246,23,victim,"Dhanyvad, Rakshak. aap mere situation men kaphi helpful rahe hain.",polite,3,"Dhanyvad, Rakshak. aap mere situation men kaphi helpful rahe hain."
5246,24,agent,Is there anything else jiske lie maiN aapko assist kar sakta hooN?,neutral,0,Is there anything else jiske lie maiN aapko assist kar sakta hooN?
5246,25,victim,"No thanks , baki ka main khud se karungi. Goodbye. ",polite,3,
5246,26,agent,mujhe khusi hsi ki hum aapko assist kar sake. Rakshak se touch meN bane rahne ke lie thank you. aapka din badhiya ho!,polite,3,"mujhe khusi hai ki hum aapko assist kar sake, Rakshak se touch meN bane rahne ke lie thank you, aapka din badhiya ho"
5247,0,agent,"Ye Rakshak hai, good evening. aaj main aapki help kaise kar sakata hoon?",polite,3,"good evening, aaj main aapki help kaise kar sakata hoon?"
5247,1,victim,agar aap meri help nahi karenge to vah meri beti ko maar dega.,polite,3,
5247,2,agent,Please ek gahari sans lern aur relax karen; main yahan help ke lie hoon. Please kya aap mujhe apana problem explain karengi taki hum aapki hum aapki sahayata ke lie ek solution provide kar saken?,polite,3,"Please ek gahari sans lern aur relax karen, main yahan help ke lie hoon, Please kya aap mujhe apana problem explain karengi"
5247,3,victim,main mumbai men ek cab driver ke taur par kam karati hoon aur is income par apane eklaute bachche ko palti hoon. meri beti ka ek badmash ne kidnap kar liya hai jo mujhase sexual favours ki demand kar raha hai aur mana karane par jaan se marane ki dhamaki de raha hai.,impolite,3,meri beti ka ek badmash ne kidnap kar liya hai
5247,4,agent,yah sunne men kaphi depressing hai. Please kya aap mujhe bata sakati hain ki aapko torture karane vala vyakati aapka koi janne vala hai?,polite,3,Please kya aap mujhe bata sakati hain
5247,5,victim,"Yes, vah regular customer hai jo mere office roj ata hai.",neutral,0,
5247,6,agent,"Okay, main NCW website ke through complaint file karana chahungi.",neutral,0,
5247,7,victim,hum aapke decision ke lie abhari hain. Please hume bataen ki aap online complaint register karana chahati hain ya offline?,polite,3,"hum aapke decision ke lie abhari hain, Please hume bataen ki aap online complaint register karana chahati hain ya offline?"
5247,8,agent,mujhe asha hai ki online complaint file karana mere lie kaphi hoga.,polite,3,
5247,9,victim,"Ye badhiya hai! apana complaint file karane ke lie NCW site ka use karane ke lie http://ncwapps.nic.in/onlinecomplaintsv2/ par jaen. ""Complaint Registration,"" par click karake apani complaint file  karane se pahale please FAQs ko dhyan se padhen.",polite,3,"ye badhiya hai, please FAQs ko dhyan se padhen"
5247,10,agent,bhut bhut thank you.,polite,3,bahut bahut dhanyvad
5247,11,victim,kya kuch aisa hai jo maiN aapki help ke lie kar sakta hooN,neutral,0,kya kuch aisa hai jo maiN aapki help ke lie kar sakta hooN
5247,12,agent,Please kya aap mujhe complaint process ke baare men detail men explain kar sakati hain?,polite,3,Please kya aap mujhe complaint process ke baare men detail men explain kar sakati hain?
5247,13,victim,"Yes, Complain Registration par click karate hi ek dialogue box dikhai dega. complaint, victim, respondent, aur complainant ke data ke sath sath ghatna ke poore detail ko bharana jari rakhane ke lie OK button par click karane se pahale information ko dhyan se padhen.",neutral,0,
5247,14,agent,"bahut bahut dhanyvad, Rakshak. ",polite,3,bahut bahut dhanyvad
5247,15,victim,humare sath judane ke lie aapka humesha swagat hai. kya kuch aur hai jo main aapki help ke lie kar sakata hoon?,polite,3,"humare sath judane ke lie aapka humesha swagat hai, kya kuch aur hai jo main aapki help ke lie kar sakata hoon?"
5247,16,agent,"No, thank you. Philhal ke lie itana hi kaphi hoga.",polite,3,thank you
5247,17,victim,mujhe khusi hsi ki hum aapko assist kar sake. Rakshak se touch meN bane rahne ke lie thank you. aapka din badhiya ho!,polite,3,"mujhe khusi hai ki hum aapko assist kar sake, Rakshak se touch meN bane rahne ke lie thank you, aapka din badhiya ho"
5247,18,agent,kya aapko thik lagega agar main puchoon ki vah aapko kaise torture kar raha hai?,polite,3,
5247,19,victim,"jab meri beti mere sath thi to usane elevator liya. jab ghar ke raste men ek bahut bada toophan aya, to usane hume apane sath rahane ke lie kaha phir mere ghar men ghus gaya aur meri morph photographs ko Facebook par post karane ki dhamki de kar mujhe torture karane laga.",neutral,0,
